votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,result
1198,2763,4020,0.2980099502,0.6873134328,"1,565",38.93%,MS,Choctaw County,28019,R
2523,414,2954,0.8540961408,0.1401489506,"2,109",71.39%,MS,Claiborne County,28021,D
2556,5088,7713,0.3313885648,0.6596654998,"2,532",32.83%,MS,Clarke County,28023,R
5695,4136,9960,0.5717871486,0.4152610442,"1,559",15.65%,MS,Clay County,28025,D
6378,2426,8912,0.7156642729,0.2722172352,"3,952",44.34%,MS,Coahoma County,28027,D
6203,5576,11906,0.5209978162,0.4683352931,627,5.27%,MS,Copiah County,28029,D
3267,5423,8790,0.3716723549,0.6169510808,"2,156",24.53%,MS,Covington County,28031,R
19892,42155,64022,0.3107056949,0.6584455343,"22,263",34.77%,MS,DeSoto County,28033,R
11271,15149,27284,0.4130992523,0.5552338367,"3,878",14.21%,MS,Forrest County,28035,R
1471,2685,4219,0.3486608201,0.6364067315,"1,214",28.77%,MS,Franklin County,28037,R
1013,8652,9831,0.1030413997,0.8800732377,"7,639",77.70%,MS,George County,28039,R
956,4309,5325,0.1795305164,0.8092018779,"3,353",62.97%,MS,Greene County,28041,R
4386,5940,10442,0.4200344762,0.5688565409,"1,554",14.88%,MS,Grenada County,28043,R
3320,13720,17517,0.1895301707,0.7832391391,"10,400",59.37%,MS,Hancock County,28045,R
20679,39710,62076,0.3331239126,0.6396997229,"19,031",30.66%,MS,Harrison County,28047,R
64922,24919,91536,0.7092510051,0.2722316903,"40,003",43.70%,MS,Hinds County,28049,D
5820,1151,7045,0.8261178141,0.1633782825,"4,669",66.27%,MS,Holmes County,28051,D
2652,924,3599,0.7368713532,0.2567379828,"1,728",48.01%,MS,Humphreys County,28053,D
395,298,699,0.56509299,0.426323319,97,13.88%,MS,Issaquena County,28055,D
1100,8385,9634,0.1141789496,0.8703549927,"7,285",75.62%,MS,Itawamba County,28057,R
13087,31204,45465,0.287847795,0.6863301441,"18,117",39.85%,MS,Jackson County,28059,R
4367,4032,8468,0.515706188,0.4761454889,335,3.96%,MS,Jasper County,28061,D
3337,489,3859,0.8647317958,0.126716766,"2,848",73.80%,MS,Jefferson County,28063,D
3720,2466,6237,0.5964405964,0.3953823954,"1,254",20.11%,MS,Jefferson Davis County,28065,D
7748,20076,28250,0.2742654867,0.7106548673,"12,328",43.64%,MS,Jones County,28067,R
2827,1778,4639,0.6093985773,0.383272257,"1,049",22.61%,MS,Kemper County,28069,D
7968,10872,19642,0.4056613379,0.5535077894,"2,904",14.78%,MS,Lafayette County,28071,R
5044,18493,24179,0.2086107779,0.7648372555,"13,449",55.62%,MS,Lamar County,28073,R
10910,17574,28967,0.3766354818,0.6066903718,"6,664",23.01%,MS,Lauderdale County,28075,R
2181,4072,6329,0.3446042029,0.643387581,"1,891",29.88%,MS,Lawrence County,28077,R
3579,4775,8436,0.4242532006,0.5660265529,"1,196",14.18%,MS,Leake County,28079,R
9635,21695,31974,0.3013385876,0.6785200475,"12,060",37.72%,MS,Lee County,28081,R
6677,2757,9566,0.6979928915,0.2882082375,"3,920",40.98%,MS,Leflore County,28083,D
4458,10550,15193,0.2934246034,0.6943987363,"6,092",40.10%,MS,Lincoln County,28085,R
11545,13124,25139,0.459246589,0.5220573611,"1,579",6.28%,MS,Lowndes County,28087,R
18358,25607,45048,0.4075208666,0.5684381105,"7,249",16.09%,MS,Madison County,28089,R
3572,7697,11443,0.3121559032,0.6726382942,"4,125",36.05%,MS,Marion County,28091,R
7944,6525,14698,0.5404816982,0.4439379507,"1,419",9.65%,MS,Marshall County,28093,D
5485,10107,15781,0.3475698625,0.6404537102,"4,622",29.29%,MS,Monroe County,28095,R
1775,2334,4162,0.426477655,0.5607880827,559,13.43%,MS,Montgomery County,28097,R
2668,7613,10438,0.2556045219,0.7293542824,"4,945",47.37%,MS,Neshoba County,28099,R
2549,5929,8594,0.2966022807,0.6898999302,"3,380",39.33%,MS,Newton County,28101,R
4330,1181,5538,0.7818707114,0.2132538823,"3,149",56.86%,MS,Noxubee County,28103,D
7851,7671,16151,0.4860999319,0.4749551111,180,1.11%,MS,Oktibbeha County,28105,D
7300,7371,14854,0.4914501144,0.4962299717,71,0.48%,MS,Panola County,28107,R
2919,15530,18893,0.1545016673,0.8219975652,"12,611",66.75%,MS,Pearl River County,28109,R
1220,4135,5432,0.2245949926,0.7612297496,"2,915",53.66%,MS,Perry County,28111,R
7636,7748,15633,0.4884539116,0.4956182435,112,0.72%,MS,Pike County,28113,R
2123,9442,11811,0.1797476928,0.7994242655,"7,319",61.97%,MS,Pontotoc County,28115,R
2067,7647,9871,0.2094012765,0.7746935468,"5,580",56.53%,MS,Prentiss County,28117,R
2303,998,3353,0.6868475992,0.297643901,"1,305",38.92%,MS,Quitman County,28119,D
13741,46168,61356,0.2239552774,0.752461047,"32,427",52.85%,MS,Rankin County,28121,R
3999,5742,9867,0.4052903618,0.5819397993,"1,743",17.66%,MS,Scott County,28123,R
1290,619,1926,0.6697819315,0.3213914849,671,34.84%,MS,Sharkey County,28125,D
3871,7393,11416,0.339085494,0.6475998598,"3,522",30.85%,MS,Simpson County,28127,R
1598,5877,7556,0.2114875596,0.7777924828,"4,279",56.63%,MS,Smith County,28129,R
1400,4810,6368,0.2198492462,0.755339196,"3,410",53.55%,MS,Stone County,28131,R
6560,2768,9406,0.6974271741,0.2942802467,"3,792",40.31%,MS,Sunflower County,28133,D
3337,2462,5870,0.568483816,0.4194207836,875,14.91%,MS,Tallahatchie County,28135,D
3804,7385,11389,0.3340064975,0.6484326982,"3,581",31.44%,MS,Tate County,28137,R
1808,7182,9143,0.1977469102,0.7855189763,"5,374",58.78%,MS,Tippah County,28139,R
990,7117,8310,0.119133574,0.8564380265,"6,127",73.73%,MS,Tishomingo County,28141,R
2577,840,3463,0.744152469,0.2425642507,"1,737",50.16%,MS,Tunica County,28143,D
1969,9161,11374,0.1731141199,0.8054334447,"7,192",63.23%,MS,Union County,28145,R
2475,3374,5909,0.4188525977,0.5709933999,899,15.21%,MS,Walthall County,28147,R
8518,9420,18287,0.4657953738,0.5151200306,902,4.93%,MS,Warren County,28149,R
9847,4541,14571,0.6757943861,0.311646421,"5,306",36.41%,MS,Washington County,28151,D
3493,5957,9534,0.3663729809,0.6248164464,"2,464",25.84%,MS,Wayne County,28153,R
1001,3949,5024,0.1992436306,0.7860270701,"2,948",58.68%,MS,Webster County,28155,R
2826,1305,4174,0.6770483948,0.3126497365,"1,521",36.44%,MS,Wilkinson County,28157,D
3778,4874,8771,0.4307376582,0.5556949037,"1,096",12.50%,MS,Winston County,28159,R
2574,3366,6058,0.4248927039,0.5556289204,792,13.07%,MS,Yalobusha County,28161,R
5221,4568,9892,0.5278002426,0.4617873029,653,6.60%,MS,Yazoo County,28163,D
1115,3243,4676,0.2384516681,0.6935414885,"2,128",45.51%,MT,Beaverhead County,30001,R
2061,1833,4148,0.4968659595,0.4418997107,228,5.50%,MT,Big Horn County,30003,D
1187,1259,2621,0.4528805799,0.4803510111,72,2.75%,MT,Blaine County,30005,R
566,2329,3097,0.1827575073,0.752018082,"1,763",56.93%,MT,Broadwater County,30007,R
1824,3729,5923,0.3079520513,0.6295796049,"1,905",32.16%,MT,Carbon County,30009,R
70,677,777,0.09009009009,0.8712998713,607,78.12%,MT,Carter County,30011,R
12053,19343,33791,0.3566926105,0.5724305288,"7,290",21.57%,MT,Cascade County,30013,R
729,1676,2571,0.2835472579,0.6518864255,947,36.83%,MT,Chouteau County,30015,R
1172,3638,5145,0.2277939747,0.7070942663,"2,466",47.93%,MT,Custer County,30017,R
167,729,952,0.1754201681,0.7657563025,562,59.03%,MT,Daniels County,30019,R
786,3298,4297,0.1829183151,0.7675122178,"2,512",58.46%,MT,Dawson County,30021,R
2018,1736,4099,0.4923151988,0.4235179312,282,6.88%,MT,Deer Lodge County,30023,D
154,1276,1474,0.1044776119,0.8656716418,"1,122",76.12%,MT,Fallon County,30025,R
1196,4235,5782,0.2068488412,0.7324455206,"3,039",52.56%,MT,Fergus County,30027,R
13233,30079,46144,0.2867761789,0.6518507282,"16,846",36.51%,MT,Flathead County,30029,R
23879,23360,52169,0.4577239357,0.4477754989,519,0.99%,MT,Gallatin County,30031,D
34,653,715,0.04755244755,0.9132867133,619,86.57%,MT,Garfield County,30033,R
3076,1598,4969,0.6190380358,0.3215938821,"1,478",29.74%,MT,Glacier County,30035,D
71,365,468,0.1517094017,0.7799145299,294,62.82%,MT,Golden Valley County,30037,R
469,1185,1762,0.2661748014,0.6725312145,716,40.64%,MT,Granite County,30039,R
2350,3446,6347,0.3702536631,0.5429336695,"1,096",17.27%,MT,Hill County,30041,R
1975,4099,6535,0.3022188217,0.6272379495,"2,124",32.50%,MT,Jefferson County,30043,R
232,867,1189,0.1951219512,0.7291841884,635,53.41%,MT,Judith Basin County,30045,R
4703,7453,12898,0.3646301752,0.5778415258,"2,750",21.32%,MT,Lake County,30047,R
14331,16665,33697,0.4252900852,0.4945544114,"2,334",6.93%,MT,Lewis and Clark County,30049,R
205,695,949,0.2160168599,0.7323498419,490,51.63%,MT,Liberty County,30051,R
2040,6720,9250,0.2205405405,0.7264864865,"4,680",50.59%,MT,Lincoln County,30053,R
1175,3280,4708,0.2495751912,0.6966864911,"2,105",44.71%,MT,Madison County,30057,R
154,858,1056,0.1458333333,0.8125,704,66.67%,MT,McCone County,30055,R
191,728,970,0.1969072165,0.7505154639,537,55.36%,MT,Meagher County,30059,R
515,1322,1974,0.2608915907,0.6697061803,807,40.88%,MT,Mineral County,30061,R
30740,21699,57271,0.5367463463,0.3788828552,"9,041",15.79%,MT,Missoula County,30063,D
331,1961,2404,0.137687188,0.8157237937,"1,630",67.80%,MT,Musselshell County,30065,R
3521,4872,9056,0.3888030035,0.5379858657,"1,351",14.92%,MT,Park County,30067,R
30,276,319,0.09404388715,0.8652037618,246,77.12%,MT,Petroleum County,30069,R
315,1715,2147,0.1467163484,0.7987890079,"1,400",65.21%,MT,Phillips County,30071,R
737,1786,2692,0.2737741456,0.6634472511,"1,049",38.97%,MT,Pondera County,30073,R
127,880,1047,0.1212989494,0.8404966571,753,71.92%,MT,Powder River County,30075,R
549,2017,2768,0.1983381503,0.7286849711,"1,468",53.03%,MT,Powell County,30077,R
100,555,686,0.1457725948,0.8090379009,455,66.33%,MT,Prairie County,30079,R
6166,14673,22063,0.2794724199,0.6650500839,"8,507",38.56%,MT,Ravalli County,30081,R
669,3885,4812,0.1390274314,0.8073566085,"3,216",66.83%,MT,Richland County,30083,R
1504,1722,3486,0.4314400459,0.4939759036,218,6.25%,MT,Roosevelt County,30085,R
969,2211,3357,0.2886505809,0.6586237712,"1,242",37.00%,MT,Rosebud County,30087,R
1211,4268,5871,0.2062680974,0.7269630387,"3,057",52.07%,MT,Sanders County,30089,R
476,1237,1825,0.2608219178,0.6778082192,761,41.70%,MT,Sheridan County,30091,R
8545,6252,16122,0.5300210892,0.3877930778,"2,293",14.22%,MT,Silver Bow County,30093,D
904,3630,4816,0.1877076412,0.7537375415,"2,726",56.60%,MT,Stillwater County,30095,R
398,1580,2077,0.1916225325,0.7607125662,"1,182",56.91%,MT,Sweet Grass County,30097,R
803,2152,3143,0.2554883869,0.6846961502,"1,349",42.92%,MT,Teton County,30099,R
399,1495,2018,0.1977205154,0.7408325074,"1,096",54.31%,MT,Toole County,30101,R
59,350,441,0.1337868481,0.7936507937,291,65.99%,MT,Treasure County,30103,R
886,2697,3860,0.2295336788,0.6987046632,"1,811",46.92%,MT,Valley County,30105,R
179,698,932,0.1920600858,0.7489270386,519,55.69%,MT,Wheatland County,30107,R
55,460,533,0.1031894934,0.8630393996,405,75.98%,MT,Wibaux County,30109,R
21117,38675,64675,0.3265094704,0.5979899497,"17,558",27.15%,MT,Yellowstone County,30111,R
29268,38235,69264,0.4225571726,0.5520183645,"8,967",12.95%,NC,Alamance County,37001,R
3750,13826,18011,0.2082060963,0.7676419966,"10,076",55.94%,NC,Alexander County,37003,R
1300,3789,5214,0.2493287303,0.7266973533,"2,489",47.74%,NC,Alleghany County,37005,R
5785,4480,10394,0.5565710987,0.4310178949,"1,305",12.56%,NC,Anson County,37007,D
3476,9353,13160,0.2641337386,0.7107142857,"5,877",44.66%,NC,Ashe County,37009,R
1670,6226,8060,0.2071960298,0.7724565757,"4,556",56.53%,NC,Avery County,37011,R
8699,14478,23599,0.3686173143,0.6135005721,"5,779",24.49%,NC,Beaufort County,37013,R
5837,3476,9380,0.6222814499,0.370575693,"2,361",25.17%,NC,Bertie County,37015,D
7021,8511,15743,0.4459759893,0.5406212285,"1,490",9.46%,NC,Bladen County,37017,R
23117,42440,67255,0.3437216564,0.6310311501,"19,323",28.73%,NC,Brunswick County,37019,R
74937,55339,134507,0.5571234211,0.4114209669,"19,598",14.57%,NC,Buncombe County,37021,D
10930,25741,37638,0.290398002,0.6839098783,"14,811",39.35%,NC,Burke County,37023,R
35048,53224,91002,0.3851343927,0.5848662667,"18,176",19.97%,NC,Cabarrus County,37025,R
8403,26499,35747,0.2350686771,0.7412929756,"18,096",50.62%,NC,Caldwell County,37027,R
1266,3527,4939,0.2563271917,0.7141121685,"2,261",45.78%,NC,Camden County,37029,R
9806,26228,36919,0.2656084943,0.7104201089,"16,422",44.48%,NC,Carteret County,37031,R
4549,5758,10515,0.4326200666,0.5475986686,"1,209",11.50%,NC,Caswell County,37033,R
21050,48062,71065,0.2962076972,0.67631042,"27,012",38.01%,NC,Catawba County,37035,R
20953,17012,39080,0.5361566018,0.4353121801,"3,941",10.08%,NC,Chatham County,37037,D
2809,10711,13860,0.2026695527,0.7727994228,"7,902",57.01%,NC,Cherokee County,37039,R
2965,3983,7108,0.4171356218,0.5603545301,"1,018",14.32%,NC,Chowan County,37041,R
1352,4395,5885,0.2297366185,0.7468139337,"3,043",51.71%,NC,Clay County,37043,R
14896,28394,44137,0.337494619,0.6433151324,"13,498",30.58%,NC,Cleveland County,37045,R
8991,14177,23472,0.3830521472,0.6039962509,"5,186",22.09%,NC,Columbus County,37047,R
17481,27556,46231,0.3781229045,0.5960502693,"10,075",21.79%,NC,Craven County,37049,R
70523,50593,124402,0.5668960306,0.4066896031,"19,930",16.02%,NC,Cumberland County,37051,D
2879,9070,12423,0.231747565,0.7300974,"6,191",49.83%,NC,Currituck County,37053,R
7079,11283,19009,0.3724025462,0.5935609448,"4,204",22.12%,NC,Dare County,37055,R
17328,52870,72013,0.2406232208,0.7341729965,"35,542",49.35%,NC,Davidson County,37057,R
5228,15502,21350,0.2448711944,0.726088993,"10,274",48.12%,NC,Davie County,37059,R
8196,12151,20601,0.3978447648,0.5898257366,"3,955",19.20%,NC,Duplin County,37061,R
118783,27879,150543,0.7890303767,0.1851896136,"90,904",60.38%,NC,Durham County,37063,D
16152,8219,24653,0.6551738125,0.3333874174,"7,933",32.18%,NC,Edgecombe County,37065,D
92488,74793,172509,0.5361343466,0.4335599882,"17,695",10.26%,NC,Forsyth County,37067,D
12811,16320,29902,0.4284328807,0.5457828908,"3,509",11.74%,NC,Franklin County,37069,R
30982,61467,94872,0.3265663209,0.6478940046,"30,485",32.13%,NC,Gaston County,37071,R
2371,2851,5328,0.4450075075,0.5350975976,480,9.01%,NC,Gates County,37073,R
761,3260,4094,0.1858817782,0.7962872496,"2,499",61.04%,NC,Graham County,37075,R
12827,13500,26920,0.4764858841,0.5014858841,673,2.50%,NC,Granville County,37077,R
3570,4358,8013,0.4455260202,0.5438662174,788,9.83%,NC,Greene County,37079,R
147949,97461,252087,0.5868965873,0.3866165252,"50,488",20.03%,NC,Guilford County,37081,D
15642,8954,24881,0.628672481,0.3598729955,"6,688",26.88%,NC,Halifax County,37083,D
16452,27278,44955,0.365965966,0.6067845623,"10,826",24.08%,NC,Harnett County,37085,R
10414,18844,30156,0.3453375779,0.6248839369,"8,430",27.95%,NC,Haywood County,37087,R
19664,35535,56810,0.3461362436,0.6255060729,"15,871",27.94%,NC,Henderson County,37089,R
6886,3081,10100,0.6817821782,0.305049505,"3,805",37.67%,NC,Hertford County,37091,D
9608,7676,17847,0.538353785,0.430100297,"1,932",10.83%,NC,Hoke County,37093,D
956,1275,2273,0.4205895293,0.5609326881,319,14.03%,NC,Hyde County,37095,R
24441,54164,80727,0.302761158,0.6709527172,"29,723",36.82%,NC,Iredell County,37097,R
7564,9706,18004,0.4201288603,0.5391024217,"2,142",11.90%,NC,Jackson County,37099,R
28153,54082,84553,0.3329627571,0.6396224853,"25,929",30.67%,NC,Johnston County,37101,R
2041,2941,5039,0.4050406827,0.5836475491,900,17.86%,NC,Jones County,37103,R
10380,13625,24676,0.4206516453,0.552155941,"3,245",13.15%,NC,Lee County,37105,R
11752,13354,25500,0.4608627451,0.5236862745,"1,602",6.28%,NC,Lenoir County,37107,R
9836,28653,39449,0.2493345839,0.7263301985,"18,817",47.70%,NC,Lincoln County,37109,R
4841,12035,17336,0.2792455007,0.69422012,"7,194",41.50%,NC,Macon County,37113,R
3899,6735,10966,0.3555535291,0.6141710742,"2,836",25.86%,NC,Madison County,37115,R
5814,5874,11852,0.4905501181,0.4956125548,60,0.51%,NC,Martin County,37117,R
4645,14517,19557,0.2375108657,0.7422917625,"9,872",50.48%,NC,McDowell County,37111,R
292258,154303,461834,0.6328204506,0.3341092254,"137,955",29.87%,NC,Mecklenburg County,37119,D
1585,6225,7948,0.199421238,0.7832159034,"4,640",58.38%,NC,Mitchell County,37121,R
4108,7070,11449,0.3588086296,0.6175211809,"2,962",25.87%,NC,Montgomery County,37123,R
16148,30273,47746,0.3382063419,0.6340426423,"14,125",29.58%,NC,Moore County,37125,R
23024,23142,46903,0.4908854444,0.493401275,118,0.25%,NC,Nash County,37127,R
50219,54665,108737,0.4618391164,0.5027267627,"4,446",4.09%,NC,New Hanover County,37129,R
6113,3556,9761,0.6262678004,0.3643069358,"2,557",26.20%,NC,Northampton County,37131,D
17156,36342,55364,0.309876454,0.6564193339,"19,186",34.65%,NC,Onslow County,37133,R
59105,18373,79830,0.7403858199,0.2301515721,"40,732",51.02%,NC,Orange County,37135,D
2427,4225,6772,0.3583874779,0.6238924985,"1,798",26.55%,NC,Pamlico County,37137,R
8455,8082,16964,0.4984083942,0.4764206555,373,2.20%,NC,Pasquotank County,37139,D
9086,17317,27072,0.3356235225,0.6396645981,"8,231",30.40%,NC,Pender County,37141,R
2291,4143,6595,0.3473843821,0.6282031842,"1,852",28.08%,NC,Perquimans County,37143,R
7772,11116,19303,0.4026317153,0.5758690359,"3,344",17.32%,NC,Person County,37145,R
40967,35191,78264,0.5234462844,0.449644792,"5,776",7.38%,NC,Pitt County,37147,D
3715,6738,10723,0.3464515527,0.6283689266,"3,023",28.19%,NC,Polk County,37149,R
13074,49156,63615,0.2055175666,0.7727108386,"36,082",56.72%,NC,Randolph County,37151,R
8290,10199,18813,0.4406527401,0.5421251262,"1,909",10.15%,NC,Richmond County,37153,R
18377,20294,39454,0.4657829371,0.5143711664,"1,917",4.86%,NC,Robeson County,37155,R
14057,26463,41374,0.3397544352,0.6396045826,"12,406",29.99%,NC,Rockingham County,37157,R
19208,42388,63078,0.3045118742,0.671993405,"23,180",36.75%,NC,Rowan County,37159,R
7451,21694,29764,0.2503359763,0.7288670878,"14,243",47.85%,NC,Rutherford County,37161,R
10486,14761,25638,0.4090022623,0.5757469381,"4,275",16.67%,NC,Sampson County,37163,R
7279,6212,13743,0.5296514589,0.4520119333,"1,067",7.76%,NC,Scotland County,37165,D
7008,21788,29451,0.2379545686,0.7398051,"14,780",50.19%,NC,Stanly County,37167,R
4645,16976,22182,0.2094040213,0.7653052024,"12,331",55.59%,NC,Stokes County,37169,R
7438,23495,31663,0.2349114108,0.7420332881,"16,057",50.71%,NC,Surry County,37171,R
2186,3557,5982,0.3654296222,0.5946171849,"1,371",22.92%,NC,Swain County,37173,R
6520,10441,17440,0.373853211,0.5986811927,"3,921",22.48%,NC,Transylvania County,37175,R
705,968,1700,0.4147058824,0.5694117647,263,15.47%,NC,Tyrrell County,37177,R
34051,66265,103596,0.3286902969,0.639648249,"32,214",31.10%,NC,Union County,37179,R
12168,7304,19762,0.6157271531,0.3695982188,"4,864",24.61%,NC,Vance County,37181,D
298353,193607,510940,0.5839296199,0.3789231612,"104,746",20.50%,NC,Wake County,37183,D
6668,3302,10123,0.6586980144,0.326187889,"3,366",33.25%,NC,Warren County,37185,D
3490,2560,6115,0.5707277187,0.4186426819,930,15.21%,NC,Washington County,37187,D
13953,13521,28769,0.4850012166,0.4699850534,432,1.50%,NC,Watauga County,37189,D
21520,27360,49824,0.4319203597,0.549132948,"5,840",11.72%,NC,Wayne County,37191,R
6596,23613,30844,0.2138503437,0.7655621839,"17,017",55.17%,NC,Wilkes County,37193,R
19527,17410,37593,0.5194318091,0.4631181337,"2,117",5.63%,NC,Wilson County,37195,D
3140,13815,17350,0.1809798271,0.7962536023,"10,675",61.53%,NC,Yadkin County,37197,R
3181,6367,9808,0.3243270799,0.6491639478,"3,186",32.48%,NC,Yancey County,37199,R
216,904,1206,0.1791044776,0.7495854063,688,57.05%,ND,Adams County,38001,R
1597,3156,5253,0.3040167523,0.6007995431,"1,559",29.68%,ND,Barnes County,38003,R
842,927,1940,0.4340206186,0.4778350515,85,4.38%,ND,Benson County,38005,R
58,492,592,0.09797297297,0.8310810811,434,73.31%,ND,Billings County,38007,R
734,2482,3437,0.2135583358,0.7221414024,"1,748",50.86%,ND,Bottineau County,38009,R
227,1445,1769,0.1283210854,0.8168456755,"1,218",68.85%,ND,Bowman County,38011,R
118,879,1031,0.1144519884,0.8525703201,761,73.81%,ND,Burke County,38013,R
10865,32499,46874,0.2317916116,0.693326791,"21,634",46.15%,ND,Burleigh County,38015,R
31291,39738,78807,0.3970586369,0.5042445468,"8,447",10.72%,ND,Cass County,38017,R
476,1356,1969,0.2417470797,0.688674454,880,44.69%,ND,Cavalier County,38019,R
551,1656,2372,0.2322934233,0.6981450253,"1,105",46.59%,ND,Dickey County,38021,R
243,860,1187,0.2047177759,0.7245155855,617,51.98%,ND,Divide County,38023,R
356,1753,2199,0.161891769,0.7971805366,"1,397",63.53%,ND,Dunn County,38025,R
354,790,1219,0.2904019688,0.6480721903,436,35.77%,ND,Eddy County,38027,R
215,1672,1959,0.1097498724,0.853496682,"1,457",74.37%,ND,Emmons County,38029,R
346,1237,1699,0.2036492054,0.7280753384,891,52.44%,ND,Foster County,38031,R
99,793,942,0.1050955414,0.8418259023,694,73.67%,ND,Golden Valley County,38033,R
10828,16325,29711,0.3644441453,0.549459796,"5,497",18.50%,ND,Grand Forks County,38035,R
187,1098,1361,0.1373989713,0.8067597355,911,66.94%,ND,Grant County,38037,R
298,847,1247,0.2389735365,0.6792301524,549,44.03%,ND,Griggs County,38039,R
168,1032,1261,0.1332275971,0.8183980967,864,68.52%,ND,Hettinger County,38041,R
179,1106,1358,0.1318114875,0.8144329897,927,68.26%,ND,Kidder County,38043,R
500,1475,2115,0.2364066194,0.6973995272,975,46.10%,ND,LaMoure County,38045,R
112,867,1030,0.1087378641,0.8417475728,755,73.30%,ND,Logan County,38047,R
474,1991,2687,0.1764049125,0.7409750651,"1,517",56.46%,ND,McHenry County,38049,R
233,1095,1423,0.1637385805,0.7695010541,862,60.58%,ND,McIntosh County,38051,R
696,3661,4594,0.1515019591,0.7969090118,"2,965",64.54%,ND,McKenzie County,38053,R
1070,3827,5206,0.2055320784,0.7351133308,"2,757",52.96%,ND,McLean County,38055,R
616,3715,4564,0.1349693252,0.8139789658,"3,099",67.90%,ND,Mercer County,38057,R
3077,11319,15547,0.1979159967,0.7280504277,"8,242",53.01%,ND,Morton County,38059,R
1211,2551,4009,0.3020703417,0.6363182839,"1,340",33.42%,ND,Mountrail County,38061,R
536,1025,1694,0.3164108619,0.6050767414,489,28.87%,ND,Nelson County,38063,R
119,827,1002,0.1187624751,0.8253493014,708,70.66%,ND,Oliver County,38065,R
681,2204,3093,0.2201745878,0.7125767863,"1,523",49.24%,ND,Pembina County,38067,R
431,1433,2020,0.2133663366,0.7094059406,"1,002",49.60%,ND,Pierce County,38069,R
1505,3216,5218,0.2884246838,0.6163280951,"1,711",32.79%,ND,Ramsey County,38071,R
836,1209,2317,0.360811394,0.5217954251,373,16.10%,ND,Ransom County,38073,R
200,978,1255,0.1593625498,0.7792828685,778,61.99%,ND,Renville County,38075,R
2064,4759,7460,0.2766756032,0.6379356568,"2,695",36.13%,ND,Richland County,38077,R
2097,1210,3662,0.5726379028,0.3304205352,887,24.22%,ND,Rolette County,38079,D
693,1088,1978,0.3503538928,0.5500505561,395,19.97%,ND,Sargent County,38081,R
94,644,774,0.1214470284,0.8320413437,550,71.06%,ND,Sheridan County,38083,R
758,256,1177,0.6440101954,0.217502124,502,42.65%,ND,Sioux County,38085,D
42,361,427,0.09836065574,0.8454332553,319,74.71%,ND,Slope County,38087,R
1745,9718,12115,0.1440363186,0.8021460999,"7,973",65.81%,ND,Stark County,38089,R
361,537,984,0.3668699187,0.5457317073,176,17.89%,ND,Steele County,38091,R
2484,6706,9938,0.2499496881,0.6747836587,"4,222",42.48%,ND,Stutsman County,38093,R
305,733,1137,0.2682497801,0.6446789798,428,37.64%,ND,Towner County,38095,R
1239,2263,3864,0.3206521739,0.5856625259,"1,024",26.50%,ND,Traill County,38097,R
1166,2991,4543,0.2566585956,0.6583755228,"1,825",40.17%,ND,Walsh County,38099,R
5792,18601,26861,0.2156286065,0.692490972,"12,809",47.69%,ND,Ward County,38101,R
419,1793,2352,0.1781462585,0.762329932,"1,374",58.42%,ND,Wells County,38103,R
1722,10033,12529,0.1374411366,0.8007821853,"8,311",66.33%,ND,Williams County,38105,R
3272,9205,13172,0.2484057091,0.6988308533,"5,933",45.04%,NE,Adams County,31001,R
381,2717,3220,0.1183229814,0.8437888199,"2,336",72.55%,NE,Antelope County,31003,R
16,237,263,0.0608365019,0.9011406844,221,84.03%,NE,Arthur County,31005,R
18,355,390,0.04615384615,0.9102564103,337,86.41%,NE,Banner County,31007,R
30,273,313,0.09584664537,0.8722044728,243,77.64%,NE,Blaine County,31009,R
414,2299,2867,0.1444018137,0.8018835019,"1,885",65.75%,NE,Boone County,31011,R
953,3550,4761,0.2001680319,0.7456416719,"2,597",54.55%,NE,Box Butte County,31013,R
128,978,1142,0.112084063,0.8563922942,850,74.43%,NE,Boyd County,31015,R
153,1380,1579,0.09689677011,0.8739708676,"1,227",77.71%,NE,Brown County,31017,R
4690,14424,20477,0.2290374567,0.7044000586,"9,734",47.54%,NE,Buffalo County,31019,R
928,2360,3523,0.2634118649,0.6698836219,"1,432",40.65%,NE,Burt County,31021,R
690,3068,3914,0.1762902402,0.783852836,"2,378",60.76%,NE,Butler County,31023,R
3461,8388,12609,0.2744864779,0.6652391149,"4,927",39.08%,NE,Cass County,31025,R
572,3533,4360,0.1311926606,0.8103211009,"2,961",67.91%,NE,Cedar County,31027,R
171,1621,1851,0.09238249595,0.8757428417,"1,450",78.34%,NE,Chase County,31029,R
317,2623,3082,0.1028552888,0.8510707333,"2,306",74.82%,NE,Cherry County,31031,R
702,3610,4569,0.1536441234,0.7901072445,"2,908",63.65%,NE,Cheyenne County,31033,R
470,2373,2973,0.1580894719,0.7981836529,"1,903",64.01%,NE,Clay County,31035,R
857,2171,3172,0.2701765448,0.6844262295,"1,314",41.42%,NE,Colfax County,31037,R
712,3095,3988,0.1785356068,0.7760782347,"2,383",59.75%,NE,Cuming County,31039,R
635,4616,5489,0.1156859173,0.8409546365,"3,981",72.53%,NE,Custer County,31041,R
2904,4028,7259,0.400055104,0.5548973688,"1,124",15.48%,NE,Dakota County,31043,R
785,2559,3578,0.2193963108,0.7152040246,"1,774",49.58%,NE,Dawes County,31045,R
